853168	2543040
851121	2539578
855263	2540043
852990	2543482
856453	2539770
850590	2539917
853606	2543040
851142	2540437
855508	2539317
855676	2542606
855475	2541213
851533	2539505
851453	2541931
855256	2538951
855592	2542427
855182	2540352
853434	2540804
851150	2543089
851632	2540601
852864	2541926
852050	2543455
853870	2541160
852360	2541016
856250	2542520
852607	2542083
854190	2540646
854138	2539947
856130	2540719
856165	2542198
854350	2539920
855716	3361521
852580	2540584
855475	2540020
851392	2539679
852779	2538843
856130	2540784
856065	2539671
856563	2540024
855728	2543254
856249	2541517
850346	2539085
855586	2539547
855353	2542858
852501	2540051
856799	2540511
850733	2540075
850504	2542632
855570	2539205
850554	2541532
852518	2541924
852728	2539781
856195	2542287
855919	2543319
852358	2540018
856134	2541257
851289	2542815
854067	2542184
855389	2539700
850639	2543351
855656	2541424
851713	2538847
850347	2539781
853499	2539928
854037	2543545
855460	2543237
850709	2540034
854913	2542688
854942	2543670
855126	2542622
851984	2543062
854700	2542650
853752	2541178
855600	3361420
852194	2542576
851030	5802965
852329	2541719
855104	2540554
851217	2539209
854674	2543407
852294	2539545
855948	2539700
856358	2539285
856557	2540312
851396	2540471
852468	2539190
851520	2539900
852986	2539035
852700	2540255
856743	2542233
853192	2540515
853962	2543256
854765	2542925
850712	2540814
855661	2542736
854651	2542357
852283	2542358
850334	2540500
855998	2540981
855470	2541582
856307	2543676
852692	2543392
851518	2542531
852050	2540646
851594	2539215
855439	2539958
856895	2541592
851386	2540059
851029	2539765
850330	2542137
853539	2542650
850598	2540051
855881	2543062
853500	2540911
856898	2541818
852949	2539857
851346	2540348
854882	2541165
852809	2540133
856219	2540018
855515	2542687
854938	2541117
852110	2543289
854433	2542266
854190	2541336
855764	2542768
854361	2542196
853010	3361491
851704	2543044
851483	2539248
854940	2542687
852696	2541193
852786	2541158
851266	2541051
855048	2539951
854696	2539947
854283	2542070
853724	2541378
856674	2539639
854839	2542806
852463	2540565
851688	2542394
851787	2540778
852793	2538855
856650	2539317
855725	2539686
852462	2539914
850768	2540234
852824	2540792
856169	2540424
850585	2543402
856431	3361036
854047	2541580
852233	2541158
850780	2541332
852755	2541942
852014	2543087
851549	2540345
852472	2539420
853456	2540981
853168	3361461
854448	2540656
854998	2541858
852607	2541755
851761	2542123
853606	3361461
850584	2539723
853414	2540737
856090	2542489
855097	2540329
852897	2538951
852457	2538930
853688	2540814
854117	2542520
851661	2539085
855661	2541875
856909	2539545
855699	2541699
851483	2541179
856358	2540996
851263	2540051
852702	2542844
851170	2543643
853470	2541199
853781	2543181
853752	3361420
853355	2543192
855204	2541590
852415	2542679
852822	2540424
856095	2540347
854315	2541638
850391	2541720
855586	2541542
856402	2540194
851274	2538822
852050	2541336
4036073	2542513
854469	2540565
854392	2543685
851967	2540307
852358	2539711
852030	2541972
856696	2540255
855170	2541592
852624	2540981
854653	2541045
1466445	2539545
853499	2541021
854993	2539675
854062	2540044
855241	2543192
855298	2538729
855636	2542438
855166	2542933
856558	2540458
851271	2542891
853798	2540992
856367	2539861
850808	2540118
852664	2540879
855859	2542162
850625	2540149
854247	2543521
850968	2539550
855692	2539572
853030	2540353
852467	2541592
855592	2540582
855988	2540593
854232	2540580
856854	2539937
852265	2540239
855404	2540887
853242	2541532
855784	2539423
854739	2539190
850585	2539437
851098	2542176
855538	2542337
851150	2540470
854019	2541270
854945	2543685
854465	2541336
850702	2542738
852100	2540215
851214	2541871
856137	2543031
854770	2538758
856076	2542862
853650	2543240
856358	9407039
851686	2539461
854882	2541517
852249	2540361
854047	2539720
851656	2543293
856254	2541858
852578	2543237
854309	2540911
856648	2543399
851752	2540346
854104	2539123
856830	2540837
851754	2543393
852619	2540766
852608	2540766
855048	2541699
854136	2540806
850385	2543668
852641	2541512
854653	2539688
856599	2543011
852561	2540929
854675	2542513
850414	2542378
855170	2543520
851965	2541155
853416	2539461
856361	2542047
851762	2541446
855471	2543685
851776	2541818
855844	2542858
854186	2540788
853601	2540695
853369	2540719
856347	2540006
856181	2539403
851856	2540443
854449	2540285
852704	2541248
856345	2540217
852110	2540574
856159	2543650
856088	3361214
850346	2539527
856358	2540007
853526	2543116
856129	2542596
855489	2539247
850930	2543360
851150	2539898
853858	2538706
852269	2541605
854289	2543513
852582	2542799
851676	2541620
853244	2539527
856862	2540814
855055	2543281
850980	2539473
853762	2540469
850401	2542369
855700	2542029
850577	2541251
855142	2543097
852860	2542799
856924	2542007
851274	2540228
853858	2542235
855939	2542440
853536	2542231
851136	2539187
852592	2540810
855625	2540954
856465	2539260
855561	2542891
855960	2540197
856536	2542622
854187	2540323
851415	3361420
855450	2543382
850722	2539733
855918	2540841
852670	2542291
853334	2539930
850605	2539736
856458	2542619
854433	2540945
851148	2539963
855166	2543347
855329	2538975
853748	2539094
854886	2541719
852655	2539908
851150	2543086
856007	2539986
851623	2539641
850795	2543278
854418	2540627
856240	2543166
850850	2543031
854063	2542032
852950	2540055
853344	2541209
852057	2543273
852968	2540159
851369	2540500
855228	2542295
856562	2542007
853587	2540806
850345	2543030
851166	2540118
851623	2543237
856709	2540945
852865	3361391
856709	2539517
853372	2543526
856158	2542774
853546	2540941
850638	2543226
856713	2539027
855355	3361342
852433	2541051
853059	2542880
856443	2540564
855343	2539469
851885	2540443
853747	2539966
851042	2541828
851759	2541413
852785	2542664
851841	2540072
852259	2541701
853128	2540692
856840	2539671
854240	2542198
852059	2541580
854867	2540936
852445	2540178
856638	2539332
855669	2539847
853683	2541251
852295	2540443
854972	2541635
854440	2540635
851485	2539352
855621	2541746
853002	2540845
854144	2542873
854536	2539550
855310	2543087
854104	2543670
856453	2540861
850299	2540966
852468	2543524
851652	2543629
856305	2540020
851441	2542054
852709	2543444
850504	2541503
851218	2539823
855298	2541927
853313	2540745
850811	2539409
851408	2542622
853452	2542237
856485	2538895
852762	2540720
851500	2540936
855939	2542542
855554	2542862
856147	2542008
852951	2542109
856479	2540911
856792	2541184
855607	2539623
855013	2541193
854926	2542856
854086	2540219
856831	2541746
850684	2540437
852665	2539536
851249	2539711
855758	2541942
854927	2541446
851882	2541657
854882	2542211
856083	2541638
854315	2541173
851485	3361036
854814	2540985
852283	2540500
853244	2543481
850944	2541959
850519	2539385
851150	2539578
853752	2540481
854158	2540810
856924	2538959
851960	2543097
853976	2542544
856909	2541220
856898	2540345
853016	2542365
855726	2539497
853062	2542540
852471	2541858
852028	2538736
853601	2539545
856691	3361548
851471	2541966
855491	2540725
855771	3361461
856076	2540627
853254	2542368
855207	2541733
854053	2540612
854497	2543413
856254	2540148
854937	2543227
856559	2543240
851545	2540919
856656	2542369
851982	2541402
851882	2538855
855328	2540309
851545	2540694
856201	2542174
855972	2540469
853808	2539403
850613	2542606
853747	2540802
856484	3361400
850613	2542393
854339	2540046
855611	2540778
851213	2540841
854042	2542292
856856	2542144
852302	2543139
850297	2542194
850406	2543116
850405	2538911
853523	2539187
856890	2540320
850639	3361511
851722	2541268
854938	2542035
854553	2540263
851905	2541355
853551	2541599
850698	2539418
855203	2543069
852457	2539642
852673	2540481
854106	2542239
852788	2542790
854294	2540082
851456	2539627
852515	2540316
852385	2542032
850873	2542879
851500	2543011
852215	2543193
850923	2542799
854203	2540945
856650	2540480
854072	2543256
856154	2542194
852987	2543293
851030	2541160
855699	2543526
851716	2538984
852786	2538913
852365	2540064
853353	2543580
855305	2538930
855302	2538936
850908	2541828
853373	2543289
850412	2541122
854660	2541875
852655	2543360
852935	2542862
852457	2542824
854072	2542542
853172	2543283
853870	2541940
854469	2543088
854432	2539547
855142	2540352
856854	2542617
854010	2539415
856736	2539527
853595	3361468
853748	2541347
856425	2541283
852386	2542856
851671	2543281
853369	2538911
854156	2541720
854420	2542765
854221	2539247
851373	2541726
855705	2543425
854805	2542128
851513	2543192
853522	2541165
853760	2540072
850430	2538994
851427	2539917
853056	2539007
856672	1669525
855131	2538902
854651	2540422
854701	2540560
850534	2538955
851840	2542862
851975	2543506
851136	2543112
850585	2541924
855207	2541719
855724	2543040
854388	2542862
851485	2540312
852532	2538955
850299	2539423
850585	2541592
854034	2543192
851905	2540554
856135	2542622
854433	2539770
850611	2543222
851589	2538757
852030	2539149
4036073	2542069
854294	2541783
850598	2541257
854190	2541643
854999	2542170
850907	2539208
851761	2538760
850811	2539506
853552	2541252
851636	2540034
853858	2539723
855256	2539738
854020	2541861
852578	2543452
850949	2543580
851666	3361461
856856	2538848
852395	2541326
851396	2541480
851709	2539527
856909	2543116
852793	2541045
853552	2540368
855795	2538717
855132	2543407
852762	2540654
854198	3361456
852971	2539487
851704	2541612
853140	2539407
850638	2542170
856536	2542606
850719	2541643
856536	2542393
852249	2542732
852592	2543240
851713	2543239
854119	2541147
850508	2543379
853399	2541208
851562	2539545
851788	2539726
853354	2542231
856134	2539050
853283	2542824
853872	2541025
855409	2539174
852685	2541018
850334	2541975
855897	2539550
853667	2541701
853361	2542363
856291	2542879
851372	2542287
851327	2543629
850511	2539399
851704	2542285
852358	2540954
852057	2542513
856499	2543237
851988	2541770
852700	3361420
850883	2540469
855217	2539900
855575	2541843
852820	2543372
854781	2542197
856130	2539473
854762	2541834
851373	2539869
852050	2541643
855828	2539845
852889	2542776
854404	2542196
854179	2540215
854470	2541556
856724	2541293
851061	2542825
851075	2540460
854981	2541252
851190	2543044
853523	2541299
851173	2541677
854190	2540719
855949	2540954
850305	2541147
852302	2541756
854527	3361391
852810	2543506
851163	2542029
854249	2541165
854828	2542429
854201	2542368
854190	2540784
854981	2540368
852793	2539688
851727	2539951
855739	2539290
851960	2540352
854208	3361214
853718	2541672
851410	2541605
852019	2540788
851976	2542173
854912	2540793
852397	3361461
851452	2541424
850297	2543402
856736	2543481
850773	2540560
852583	2540120
850822	2542198
851832	2543513
853916	2540287
850702	9406926
851761	2540494
851965	2540345
854210	2541913
851623	2543452
853889	2541522
851554	2540025
851095	2543040
850585	2542891
852068	2542403
856831	2541696
856705	2541894
856484	2539147
855616	2540345
850534	2540018
850995	2540728
853683	2540939
850309	2539415
856507	2540082
856130	2540118
856799	2540346
851962	2541120
851637	2543425
852053	2542366
850385	2541120
851761	3361327
854465	2541643
852846	2543402
852709	2539051
852701	2543413
854867	2542054
856345	2539711
856658	2542054
853581	2540285
856536	2540887
853467	2541517
855724	3361461
851098	2543676
853891	2541889
854780	2541165
856482	2540879
852225	2542059
850625	3361273
856294	2542679
855642	2543240
853665	2540326
852427	2543580
856201	2543393
852050	2540719
856924	2543514
852013	2541728
852215	2542181
856562	2543638
854256	2543338
855656	2540966
850891	2542987
855646	2541519
852050	2540784
855126	2543192
856911	2539568
856191	2538736
851909	2543407
854674	2540802
852020	2542809
853523	2543112
851532	2540178
856862	2541165
853529	2542059
850401	2542147
855299	2541735
853859	2539900
855907	2542252
855475	2538690
851458	2539861
852445	2541254
851051	2541858
852394	2542432
851052	2539645
854659	2539027
855527	2540413
856797	2543283
851052	2543013
856940	9406926
856727	2541369
852223	2539640
853030	2540983
854263	2542369
856484	2541701
851811	2539737
855085	2539415
853752	2539881
852983	2540353
854026	2542147
850786	2542197
856254	2538763
850319	2541826
855054	2539623
856507	2541783
855450	2540029
856515	2541252
855239	2541652
856517	2539844
851163	2542669
850676	2543129
855264	2539804
855117	2540856
853372	2540430
854296	2542891
854109	2539892
850454	2539442
853128	2543062
854433	2542440
850991	3361506
851243	2539781
850860	3361468
855459	2543668
851903	2542170
853140	2538950
855213	2540048
851499	2541530
855263	2542907
853982	2541840
854324	2542744
852736	2539623
854995	2541131
854781	2540263
850298	2541332
853714	2540806
852790	2541849
851671	2542632
851763	2540348
851530	2541332
855132	2542879
852492	2539248
851019	2539778
856452	2540069
854417	2541530
853353	2541821
852643	2539442
854827	2542367
850553	2539781
855439	2543062
854204	2541638
855164	2542688
855102	2542732
853554	2541203
853609	2538760
853531	2540215
855535	2539726
852457	2542395
856366	2541199
852203	2543040
852049	2540825
852386	2541531
853969	2540034
853422	2542266
850504	2541055
856267	2540324
851032	2539930
851568	2542299
856484	2540902
853255	2541643
855964	2543116
851959	2540880
855613	2538757
852684	2541260
850430	2539094
854472	2540648
851013	2539844
850398	2539415
853259	2542427
856436	2540034
854683	2542178
853761	2540828
851095	3361461
850562	2541981
852660	2542368
853352	2539392
851856	2541746
852492	2541179
855228	2541213
854477	2541603
854663	2543037
852457	2541097
851323	2540430
855892	2541612
853602	2542689
855276	2543506
851842	2541413
851928	2540341
850709	2542520
852918	2538975
854138	2542369
851804	2541115
855909	2540511
856135	2542606
851549	2541065
856155	2542540
854780	2541517
856135	2542393
850454	3361306
851641	2541604
852939	2542429
850314	2539190
854344	2539711
852673	2541324
852158	2541052
852184	2542233
855825	2539880
851647	2542295
853125	2541652
853248	2540034
854976	2542207
854256	2540828
851615	2539663
851736	2543585
852545	2541053
851722	2540981
851672	2540082
854918	2542233
851218	2541931
854980	2540768
851842	2541990
853601	2543116
856680	2540470
855104	2542503
853877	2539726
850594	2540825
855253	2539312
853865	2541522
852386	2539242
854150	2540346
856862	2541517
853371	2543629
854647	2542650
856226	2539310
852685	2539317
851017	2540243
851562	2541220
855656	2539423
855862	2540845
852353	2538689
856159	2542788
855586	2541071
854465	2541055
853509	2541185
850349	2541025
851500	2541657
853744	2540825
854999	2541755
854360	2543027
852700	2540481
854883	2539844
850597	2539420
850624	2539310
855448	2539627
851889	2538769
856146	2541031
856840	2543539
856383	2540020
854840	2543396
851733	2541115
853792	3361358
853418	2541268
855701	2541336
855621	2538720
851415	2539881
852415	2543603
851698	2540985
855909	2542365
856904	2541929
854240	2539330
851930	2542374
851503	2543226
852665	2540544
851882	2541045
851567	2542196
850873	2541522
852365	2542150
851005	2540941
853843	2543462
856382	2540735
854504	2539880
851313	2543219
850916	2538848
854117	2540841
851885	2541746
853529	2539627
851337	2539639
851747	2539786
852685	2543030
850638	2541755
854878	2542266
855968	2543013
852060	2538757
855386	2542299
855857	2542664
1466518	2540159
855173	3361548
852406	2543178
851500	2538855
851616	2540081
855934	3361273
856831	2538720
853100	2541165
854436	2540557
852295	2541746
854696	2542369
854506	2542313
851475	2540810
850977	3361533
856169	2539550
850658	2543629
852135	2539993
852203	3361461
851860	2540403
852506	2540217
854535	2542761
856419	2543039
850861	2541894
853313	2539027
852790	2540352
852112	2541638
854188	2541276
853145	2539027
856418	2540004
856382	2538868
854158	2540656
852809	2539778
853307	2542523
855645	2539513
854036	2539360
854249	2542211
853566	2540825
852258	2543387
856536	2543192
855460	2541336
852853	3361532
854153	2540437
854710	2540511
851359	2542178
854946	2541154
851485	2542235
851882	2539688
856247	2538689
854063	2542442
855087	2542069
852822	2539550
853356	2540031
851616	2541099
854987	2540500
855936	2542757
852071	2543506
851030	2543462
850303	3361036
852404	2543382
852194	2541252
851005	2541185
853818	2539205
855316	2538861
855782	2541017
852578	2543455
850883	2540766
855386	2539996
855888	2540389
856885	2540574
851811	2543506
856554	2539437
852685	2539109
852685	2540470
851691	2540825
854701	2542793
855788	2541605
851666	2540115
851030	2541940
854337	2542173
854150	2541949
851772	2541942
851250	2542162
852037	2542622
855051	3361468
854306	2540244
853809	2542815
850886	2543039
854780	2542211
851446	2541548
851262	2539663
852703	2538800
853259	2540582
853335	2538975
850695	2538895
853301	2540977
852119	2542301
856065	2541672
852302	2543251
855077	2539781
854627	2543283
856021	2543040
854841	2542339
851259	2541252
856862	2542211
854941	2539770
852334	2539892
850540	2539090
851800	2540977
851215	2539649
855840	2540285
855636	2539004
855401	2539132
850843	2540210
852801	2539109
852312	2542128
856014	2541982
851408	2543192
850872	2539578
851930	2540837
855897	2540443
854038	3361400
856518	2541299
855102	2539770
852501	2539050
855213	2543193
852091	2542862
852532	2542363
851562	2539538
851616	2543254
853283	2543240
852513	2539823
856778	2541353
855897	2543319
850749	2540431
854213	2541942
856052	2542468
855706	2541165
856455	2539104
855272	2543097
852915	2541913
855907	2542366
852233	2540504
851903	2541755
856291	2543310
851623	2543455
851209	2541193
851721	2543347
856519	2540732
852607	2541580
850941	2540879
855456	2542234
856232	2541530
855492	2541881
855690	2543444
856557	3361533
853332	2541913
851624	2540025
855055	2541643
855926	2539050
853683	2542576
851190	2541612
853434	2539857
855489	2539329
852385	2539900
851310	2540055
852695	2543011
850598	2539050
852011	2538822
856402	2543181
855117	2539390
852494	2539078
851589	2540601
855408	2538895
850429	2543425
851641	2543086
856680	2539090
850550	2540314
850921	2540083
854423	2542933
855132	2539966
851671	2541503
855680	2538951
854412	2539047
852385	2542442
856920	2542295
851115	2542184
850451	2542987
853818	2539088
856292	2543622
854878	2540945
856764	2540992
850966	2543011
851190	2542285
856519	2541776
855958	2539047
851310	2541818
850962	2540422
851166	2542618
851616	2540830
854653	2539408
851136	2542194
855271	2540981
853267	2541268
853003	2542363
852415	2540593
855428	2540700
856419	2542622
856515	2541203
856803	2543297
855310	2542774
852796	2540270
852325	2540437
852004	2539085
850504	2542584
852578	2541336
852014	2540197
853995	2538895
855837	2542047
856530	2542045
856351	2541161
851204	2539121
856579	2543607
855325	2542064
855409	2540115
853301	2542147
853724	2539861
852308	2539845
856098	2543396
855862	2542869
850905	2542544
856021	3361461
853922	2542679
852839	2540292
851263	2539050
850504	2541512
856103	2540977
850429	2539027
851953	2543379
853399	2539671
855158	2542844
851041	2541254
856155	2539958
856294	2542162
856499	2543510
853851	2542173
852582	2538930
855132	2541522
854675	2541443
851458	2542027
856850	2541013
851032	2538706
856485	2543240
855459	2541120
856687	2543062
852990	2541117
852973	2541818
856866	2539838
854535	2539700
852692	2539114
856135	2543192
855462	2541652
853338	2542160
854593	2541158
851212	2539627
852939	2539285
854019	2542007
850584	2540215
856319	2542126
855567	2542606
852042	2539087
854084	2543042
855567	2542393
856515	2538846
854889	2543576
855968	2541558
853904	2540341
854430	2539623
850394	2541305
855132	2540802
852110	2542467
854936	2542403
851086	2542635
850716	2540194
853170	2539510
854671	2541741
856426	2543118
852259	2543040
851475	2543240
854190	2539473
856263	2539857
851776	2540236
851485	2539723
852112	2541158
855264	2540920
855096	2539117
856691	2541975
856425	2541818
854337	2543112
853728	2540728
856655	2539663
851457	2542558
854076	2540690
852153	2543240
852962	2542933
852728	3361456
851759	2539808
852822	2541720
853552	2540821
851909	2539966
853650	2542266
852091	2540627
852190	2543685
850545	2542749
854553	2541981
851549	2539260
852365	2541638
850711	2539686
856429	2540026
850334	2540992
852541	2540031
851483	2541720
854344	2540954
852708	2543670
855739	2540814
852020	2541378
856563	2543455
856674	2542054
851018	2540570
852049	2543237
856419	2542219
855170	2540623
854806	2541746
852983	2540983
853271	2540554
856305	3361391
851513	2539845
852468	2538706
852037	2542606
853766	2540243
855096	2540547
853192	2542339
851967	2542744
856844	2543360
856453	2539094
855053	2539726
854843	2541942
852200	2539497
856731	2541165
855055	2541055
856754	2542097
852939	2539099
854042	2538911
852897	2542744
852050	2539473
852457	2539582
854086	2542665
852685	2542389
851452	2540966
854063	2540866
853432	2541548
852053	2541916
853928	2542638
850904	2539900
851745	2540292
852107	2543062
856382	2542740
852455	2541929
850511	2542907
856507	2543129
853327	2541720
851559	2540398
854981	2540821
851647	2541213
855873	2543351
854412	2539679
852314	2543087
854038	2541701
851623	2539970
856842	2538875
851856	2538720
854692	2540222
853606	2539469
850974	2540501
855105	2541894
855946	2540985
851847	2543379
855958	2539679
853811	2543670
851889	3361342
853707	2542815
855409	2541101
853551	2542744
851636	2542520
855248	2543620
854019	2538959
856519	2542757
855343	2542429
853732	2538902
855077	2541158
853285	2543170
851145	2541141
850454	2542925
851647	2540020
854432	2541071
856307	2541942
854221	2539329
856892	2539513
855099	2541018
856203	2542925
850980	2539828
855827	2540996
856237	2541604
856837	2542925
856870	2540341
856763	2539087
856499	2543455
852506	2539711
851909	2540802
851286	3361461
854878	2539770
853364	2541493
854191	3361532
850715	2542871
854942	2539073
853842	2543139
853492	2541605
854179	2542375
850376	2539506
853128	2540149
853770	2539937
851545	2541590
850555	2541966
853305	2543293
850983	2540424
855250	2542205
855097	2540793
854901	2539668
856577	2540392
852059	2542879
854765	2541733
853470	2540640
854436	2541959
851919	2542004
853526	2542564
855901	2538994
856799	2541897
853902	2541940
856409	2543446
856169	2540443
856781	2541260
856350	2540222
856472	2542544
853499	2543360
855592	2542925
855183	2542967
853478	2541973
854683	2543441
851304	2541122
856249	2540083
851764	2541293
850511	2541957
