Gene_A	Gene_B
2541143	2542715
2540070	2543580
2540584	2543580
2538740	2543221
2539727	2539958
2539016	2542388
2538787	2542004
2542151	3361532
2541418	2908
2541193	2543597
2542173	2542263
2540045	2542348
2539308	2539847
2539083	2539794
2542503	5802967
2539928	2540530
2541158	2542106
2540117	2542173
2541551	2541941
2540464	2540541
2541301	2541781
2541162	2908
2538907	2541062
2538689	2540398
2538881	2542400
2539882	2542822
2538743	2539047
2541143	2541837
2543281	2543310
2542137	2543157
2540327	2543058
2541464	2542689
2540639	5802967
2539928	2543351
2539817	2539869
2538852	2540557
2539869	2542173
2540992	2540992
2540743	2543254
2540873	2541813
2538846	2540176
2539843	2541268
2540526	2540526
2541531	2542990
2539717	2539717
2540324	2540398
2539666	2540020
2539241	2908
2540027	850620
2541143	2541721
2543402	2543671
2539958	2541746
2543011	2543425
2539847	2541519
2538821	2539785
2543058	2543537
2540883	2541531
2540580	2541137
2541503	3361521
2540053	2540128
2539481	2542204
2543290	3361461
2539155	3361036
2539047	2539054
2539865	2539865
2540057	2542531
2539497	2539847
2540677	2541762
2542737	3361327
2541531	2542520
2540143	2542744
2540814	2542180
2540473	2540645
2539452	2542358
2539970	2541218
2540627	9406966
2538821	2541531
2541832	2542363
2539331	2540398
2542004	2542304
2541699	2543545
2541710	2542412
2542273	2908
2541280	2541531
2540268	2542121
2541213	3361541
2540133	2541161
2539958	2542121
2539773	2542141
2540409	2541713
2543179	2543426
2541531	2541832
2539958	2541033
2542121	2542173
2541045	2541319
2540398	2541087
2542410	2543035
2539540	2541383
2539740	2543517
2539219	2540307
2541207	2541207
2539938	2540927
2539395	2542684
2539149	2539149
2539087	2542503
2538952	2540507
2539560	2540903
2543209	2543209
2543058	2543355
2539560	2543646
2539970	2541460
2540398	2543497
2540630	2540847
2543153	2543537
2541804	2541858
2538924	2541772
2542873	2542873
2542626	2543157
2541695	2542029
2539743	2541251
2539389	2543426
2539047	2540674
2540291	2542869
2539511	2541017
2540439	2541203
2540414	2541606
2539539	2540927
2540045	2542222
2542635	2542740
2541713	2543058
2542258	2542258
2543035	2543290
2540398	2543382
2539720	2540409
2543409	3361526
2541276	2541493
2542482	2542772
2539580	2542029
2539481	2540047
2539794	2541446
2541772	3361514
2539928	2540977
2538704	2538704
2540409	2541191
2540851	2541772
2542740	5802955
2540328	2543676
2540869	2540927
2539623	2542744
2540474	2541729
2540593	2542326
2542256	2542806
2541861	2542840
2538736	2539740
2539847	2540434
2539499	2543254
2540825	2542414
2540804	2543650
2539295	2540977
2540855	2542256
2539827	2542094
2541529	3361420
2539333	2541599
2539631	2539631
2539627	2542083
2539481	2540883
2539738	3361384
2542965	2543426
2542106	2542729
2543459	2908
2542638	2543058
2539847	2541998
2543275	2543646
2539351	3361526
2538907	2539189
2540820	2543042
2539047	2542682
2539010	2541251
2539712	2542571
2540434	2541062
2539035	2541251
2542151	2542358
2541117	2541519
2539380	3361384
2539782	2542073
2541531	2541888
2541172	2541772
2540434	2542480
2540433	2541306
2539423	2540329
2542371	2908
2540099	2543506
3361436	3361436
2542173	2542556
2543676	3361260
2538907	2539793
2540487	2541531
2539093	2541531
2540453	2542348
2542256	3361543
2541117	2542191
2540833	2541209
2539730	2542093
2538736	2540320
2540479	2541813
2540814	2542368
2540629	2542096
2542126	2542300
2542755	3361526
2540409	2542553
2540051	5802965
2539475	2539475
2539372	2540398
2539269	2908
2540565	2541281
2540927	3361412
2539480	2541265
2541087	2543042
2539137	2908
2540589	2542304
2538893	2539540
2540213	2543042
2539348	2539928
2539914	2539914
2543042	2543190
2539928	2540950
2540825	2541633
2539093	2539847
2540186	2543290
2540046	2908
2540481	2541268
2539537	2540291
2539047	2542300
2540544	2542173
2542222	2542426
2541268	2543347
2540524	2543254
2540898	2541117
2540291	2540989
2541250	2908
2540988	2541531
2542094	2542410
2538903	2543470
2539728	2539971
2539568	2540128
2542520	3361329
2541551	2543517
2540510	2541213
2542015	2542837
2539660	2543254
2540472	2540927
2539130	2543058
2540634	2541110
2541514	2543143
2542531	3361412
2539958	2543639
2540711	2542531
2541281	2543426
2539775	2541202
2540212	3361430
2540291	2541192
2541030	2542707
2540580	2543646
2540580	2543204
2540305	2540305
2542306	2543586
2539204	2543067
2540159	2541531
2539679	2539679
2541910	2543627
2542564	2543058
2538689	2541500
2541599	2543001
2539924	2541143
2542173	2543087
2539047	2542217
2541513	2542259
2540528	2542744
2539829	2541143
2539631	2541033
2540565	2541668
2542869	2543492
2540128	3361462
2541604	2541798
2541530	2542268
2540361	2541247
2540392	2541264
2541813	2543455
2541089	2543042
2540112	2541307
2540691	2540884
2541143	2541487
2540966	2541301
2541268	2541531
2538776	2543426
2541146	2543042
2539617	2542222
2541493	2543254
2538907	2542335
2540494	3361327
2539631	2541575
2539928	2542875
2540367	2540398
2540047	2542674
2539413	2540398
2541437	2541466
2539531	2543591
2542744	2542875
2541813	2543500
2543042	2543114
2542256	2543123
2541531	2542666
2540436	2542195
2539733	2541491
2539026	2540956
2541659	2543506
2539928	2541441
2540806	2543293
2538719	3361526
2540052	2541772
2541440	2543254
2543595	2908
2540980	2541268
2540328	2542910
2540001	2540730
2540927	2541579
2538829	2541531
2541699	2543576
2539703	2540866
2542531	2542545
14217832	2539958
2541446	2541531
2541083	2542389
2541115	2541115
2539804	2542638
2540656	2543402
2539728	2542427
2538952	2540804
2539403	2542537
2541519	2541655
2540856	2541612
2539225	2539843
2540725	2541147
2539700	2542358
2538744	3361562
2540175	2542559
2539906	2541941
2542096	2542761
2540191	2541819
2539928	2542410
2542336	2543058
2539997	2539997
2542609	2543058
2541813	2543475
2540695	2541531
2539450	2539450
2540810	2541720
2539864	2539970
2541551	2542094
2541813	3361260
2541513	3361526
2541060	2541531
2539864	2543360
2541531	3361354
2541214	3361526
2541143	2541289
2539642	2542988
2540812	2541813
2540620	2540728
2540865	2542461
2541456	2543290
2541531	2541849
2541089	2543537
2539194	2539631
2540398	2540437
2538877	2541531
2542000	2543189
2539740	2541209
2538760	2541143
2538951	2540792
2541143	2542822
2540802	2542196
2540728	2543058
2541455	2541929
2539730	2543254
2541446	2542070
2539205	2539205
2542325	2543254
2543058	2543461
2539843	2540199
2539791	2543254
2539984	2543254
2541143	2542173
2541513	2543580
2539487	2543027
2542381	2543042
2539513	2541699
2540254	3361521
2541941	2543209
2539970	2540495
2540402	2540402
2543254	2543500
2540309	2541871
2541089	2541268
2542948	2543254
2541464	2541464
2539938	2540398
2543058	2543114
2540960	2542099
2539848	2540409
2538951	2541813
2539864	2540582
2541349	2542463
2539093	2543528
2540057	2540711
2540927	2543025
2542694	2908
2540801	2542173
2541652	2541672
2538816	2543646
2538967	2542761
2538774	2541531
2538916	2541362
2540560	2541699
2539815	2541531
2539148	2908
2539315	3361532
2540026	2542937
2540027	852457
2540398	3361483
2539155	2541193
2541585	2543590
2540281	2542733
2539667	399088
2543254	3361260
2539155	2541957
2541531	2541875
2541446	2541910
2541726	2541726
2541813	2543254
2542845	2543131
2541697	2541697
2539399	3361323
3361402	3361402
2541143	2542165
2539994	2542631
2538859	2908
2540710	2540927
2539133	2541143
2542707	2542914
2540793	2543627
2542505	3361521
2541124	2543254
2543413	2543583
2542443	2542443
2540761	2541661
2539481	2541094
2542007	2543086
2540109	2540794
2539907	2541685
2539568	2542467
2542531	2543583
2539481	2543675
2540026	2908
2540630	2542266
2539225	2542207
2540189	2542214
2540398	2543618
2541772	2542298
2542761	2543377
2540409	2541513
2539321	2540398
2539728	2541456
2540711	2541124
2540927	2542542
2540862	2542928
2543329	3361526
2540129	2542637
2540558	2541942
2540149	2541311
2543079	2543316
2539798	2908
2541531	2543108
2541033	2541216
2542000	2542837
2539847	2540908
2539847	2542249
2539017	2539631
2539667	2539667
2538829	2539680
2539189	2539928
2541168	2543616
2539494	2539517
2540039	2908
2541612	2541772
2539797	2540398
2539962	2541813
2538907	2539499
2541513	2543157
2540954	9407207
2539560	2541412
2542316	2542316
2541143	2543011
2542480	9407016
2539882	2543426
2539669	2543188
2543013	2543088
2540289	2540730
2539481	2539817
2542531	2542542
2541472	28973
2541818	3361532
2540804	2542737
2538797	2542531
2541386	2543148
2540133	2541306
2540733	2540733
2540291	2541126
2538843	3361518
2539379	2543042
2541772	2541815
2541585	2542544
2543085	2543646
2539691	2541840
2542357	2908
2539991	2540398
2539093	2539958
2540755	2542452
2543653	3361526
2539879	2541531
2541323	2542290
2538689	2542108
2539047	2540819
2540580	2542080
2539329	2540034
2539669	2541847
2541143	2542556
2539124	2541585
2543087	2908
2539308	2541772
2539481	2540436
2540223	2540589
2539805	2540728
2540020	2540255
2539654	2539654
2540398	2543208
2539481	2540292
2542252	2542358
2542072	2542744
2543278	2543583
2540990	2541688
2541957	2542808
2539958	2543446
2539560	2542869
2541735	2542936
2539975	2543042
2539560	2540368
2541362	2543067
2539631	2542426
2541437	2542173
2538893	2541251
2541889	2541889
2541957	2542922
2542306	2908
2539286	3361384
2542688	2542928
2540398	2542146
2541413	2541531
2541531	2542950
2541168	2542222
2541592	2542045
2539082	2543058
2541441	2541441
2540291	2542173
2540631	2908
2540884	2542000
2539631	2540833
2541978	2908
2540458	2541628
2539687	2543351
2540027	853966
2538748	2542526
2539560	2542546
2539067	2541813
2540813	2543085
2538907	2540689
2538997	2541143
2541905	2542452
2539047	2539047
10844	2540690
2538977	2539970
2539540	2541531
2541355	2542467
2541337	2541710
2540711	2540711
2542393	3361420
2542665	3361384
3361358	3361358
2539659	2540560
2541319	2541582
2539277	2540409
2539171	2543009
2908	3361544
2539560	2541574
2540700	2540799
2539145	2540929
2538832	2539847
2540655	2543222
2538990	2540352
2539564	3361561
3361384	3361384
2542123	667
2542467	2542513
2539645	2908
2540398	2542725
2541989	3361384
2539315	2539733
2540614	2541531
2538913	2539958
2540232	2908
2542729	2543157
2539144	2541851
2538846	2539487
2541143	2543087
2542393	2542815
2540705	2542222
2538930	2542732
2541531	2542869
2539539	2543040
2539145	2540788
2539399	2540728
2539035	2539733
2539560	2541729
2539481	2543538
2540291	2541143
2539161	2540072
2539658	2539812
2539758	2908
2539683	2541168
2541813	2542635
2541139	2543058
2542654	9407256
2542173	2542663
2541591	3361384
2540291	2540871
2539309	2540690
2541941	2543157
2539540	2539886
2540046	2542740
2540661	2543377
2538690	2541633
2540927	2541530
2539560	2543337
2541531	2542546
2540412	2542173
2539423	2542444
2541191	2542410
2539047	2543410
2540234	3361566
2538960	2538960
2539560	2541695
2540409	2542666
2538744	2539187
2541322	3361532
2540236	2543627
2539958	2541664
2540047	2540821
2540711	2543413
2539149	2540328
2538987	2543058
2540330	2541168
2539847	3361412
2540189	2540398
2539378	2541268
2541633	3361456
2538975	2540841
2540362	2541916
2543351	2543351
2540132	2540927
2540471	2543327
2543354	2908
2539013	2540398
2541455	2543382
2542839	2542839
2540291	2541655
2539801	2541531
2542207	2543525
2539884	2539884
2540611	2543583
2541168	2541616
2541813	2542226
2541728	2542666
2540711	2540855
2541633	2543064
2539537	2540792
2541349	2542904
2543226	3361566
2540578	852652
2540589	2540804
2538802	2541531
2540045	2540045
2539847	2541972
2541644	2541710
2540910	2908
2539847	2541334
2538736	2541856
2538883	2539733
2540393	2543058
2540076	2543042
2538881	2540474
2540398	2541062
2539464	2908
2540219	2540227
2541348	2542268
2541531	2541695
2539395	2540585
2540778	3361487
2538829	2540051
2539406	2541832
2542176	2543676
2541889	2541975
2538990	2542637
2543042	2543229
2542619	2542666
2541837	2542731
2541439	2542029
2540291	2542556
2540537	2541941
2542928	2542959
2541531	2541619
2540930	2541531
2541349	2543448
2542176	2542684
2539834	2541531
2543254	3361396
2540511	2543481
2540821	2540821
2540431	2540927
2539847	2542545
2540398	2541440
2539012	2542744
2541383	2908
2539659	2539659
2540211	2542489
2538913	2541143
2540344	2908
2542744	2543607
2539047	2539225
2539963	2540306
2540927	2542789
2542204	2542503
2539242	2542824
2540547	2541531
2540959	2541531
2540718	2541531
2540927	2543406
2539687	2540398
2540487	2541772
2539093	2541772
2543554	2543554
2539869	2540718
2539047	2539509
2543101	2543101
2541273	2543032
2538897	2542268
2542380	2543143
2542374	2543116
2538974	2543254
2541977	3361384
2540291	2542121
2539145	2541531
2541185	2543278
2540409	2543085
2540025	2540956
2539253	2908
2540762	2541531
2538854	3361521
2541349	2541570
2540272	2540799
2539047	2540050
2541713	2542236
2542520	2908
2538976	2908
2539851	2543517
2541531	2541910
2541044	2542358
2541317	2541889
2540458	2540458
2539047	2541066
2539782	2543646
2540398	2542663
2539560	2540738
2540884	2542222
2541531	2543310
2539721	2541585
2539970	2540616
2541957	2542938
2541772	2543448
2542150	2543580
2541110	2541531
2541364	2543254
2541781	2542400
2540711	2541219
2538913	2541655
2539560	2539864
2541525	2542358
2540234	2541153
2539751	2541531
2540892	3361526
2540135	2543492
2542545	2908
2538947	2540398
2540825	2542196
2542430	3361384
2539951	2540415
2540261	2540261
2540176	2541699
2540773	2908
2540353	2542222
2543086	2543392
2539570	2540408
2540036	3361532
2539966	2543577
2539928	2540960
2541735	2541850
2542886	2542886
2538714	2541897
2539562	2542936
2539111	2540803
2540406	2543208
2541879	2543032
2540481	2540939
2539155	2541047
2541208	2542744
2542531	2542874
2542874	2542910
2543139	2543139
2538689	2542725
2542684	2542806
2540676	2541531
2539675	2540989
2540398	2541750
2542615	2543355
2541531	3361462
2540302	2540434
2539094	2539560
2539631	9407224
2539164	2542477
2539928	2542748
2540578	2540578
2538772	2541531
2539047	2539997
2539823	2542151
2540285	2542880
2541531	2543107
2539827	2541957
2540020	37290
2539002	2539481
2542817	2543058
2540398	2541977
2539133	2543426
2542531	2543278
2540057	2543676
2538744	2540919
2539047	2539879
2540408	3361305
2541709	2541941
2539495	2541531
2540309	2542358
2539869	2541293
2538849	2541772
2541168	2542256
2538952	2539833
2541531	2541954
2539847	2543583
2538689	2543042
2539378	2540175
2543385	2908
2541639	2541813
2539036	2539036
2539467	2540718
2540498	2542311
2539956	2541133
2538790	2540186
2540043	2541861
2541179	2541179
2541818	2542245
2542463	2908
2539741	2542433
2539869	2539997
2540434	2543254
2543546	5802965
2539387	2539644
2542358	2542965
2538787	2541735
2540398	2540730
2540330	9407016
2540880	2543580
2542959	2908
2540020	2542083
2540436	2541265
2542674	2543630
2539560	2540207
2541616	2542545
2539061	2541531
2539847	2541818
2539920	2540329
2540936	2541847
2539652	2539970
14217766	2539958
2539700	2540361
2539560	2543402
2539047	2540796
2541220	2542070
2541601	2542546
2539047	2540199
2539847	2541491
2540237	2541531
2540609	3361384
2540131	2541840
2541194	2541324
2540705	2542256
2538907	2541419
2541585	2543277
2908	3361541
2541633	2542467
2538804	2540778
2539523	2543686
2539560	2539798
2540258	2542029
2540817	2543646
2541120	2542036
2538838	2542266
2539667	2541776
2538711	2543382
2538816	2541729
2539631	2540892
2540392	2540690
2539047	2540870
2542480	2908
2539808	2541529
2541531	2542085
2540633	2908
2540712	2543157
2539206	2542785
2540020	2543407
2540833	2541042
2540927	2541561
2540855	2542806
2540105	2541265
2540291	2540888
2539733	2543309
2542474	2543058
2542733	2543517
2539659	2543233
2539843	2540927
2540597	2541531
2539845	2540473
2539399	2542387
2540148	2542358
2539963	2543589
2539663	2540291
2540494	2542737
2539101	3361521
2540825	2541220
2538936	2542426
2539149	2542162
2540980	2543254
2539781	2540136
2540398	2542139
2540097	2540398
2539958	2540935
2539728	2539740
2541197	2541197
2539815	2541772
2543079	2543254
2539874	2541137
2541143	2542663
2540732	2541531
2539149	2543554
2541531	2543674
2540409	2542370
2538826	2538826
2539560	9407262
2539377	2541585
2542137	2543290
2538725	2541531
2540767	2908
2539542	2542844
2541211	2542222
2541735	2542313
2539841	2541531
2539660	2540189
2539232	3361532
2540711	2542480
2541635	3361306
2543055	2543055
2539560	2543659
2538836	2541540
2539789	2540409
2538787	2539214
2541077	3361566
2542369	2908
2539248	2539403
2540366	2541772
2539470	2539847
2540447	2541772
2540398	2540517
2540511	2542472
2539730	2542348
2540291	2540743
2540409	2541531
2539436	3361330
2542263	2543413
2540787	2541265
2539984	2542348
2540398	2542514
2539187	2541143
2538903	2541242
2538714	2542948
2540862	2541531
2540128	2542920
2538816	2541910
2540792	2540894
2540589	2541856
2540398	2543447
2540458	2541929
2542517	2542517
2540691	2542263
2540358	2541813
2539663	2542799
2539607	2542222
2540057	2542910
2539847	2543179
2539627	2540008
2539311	2543426
2540398	2543453
2541585	2543225
2541117	2543298
2541616	2543583
2541772	2542456
2542029	2543129
2538863	2541143
2540932	2542348
2541456	2541620
2540711	2543676
2541133	2543580
2540481	2542428
2539560	2542668
2540306	2541171
2539338	2540398
2538801	2539928
2540691	2542173
2539914	5802917
2540013	2540438
2543441	2543441
2541089	2541089
2543412	2908
2541218	2908
2541531	2543344
2538843	2541930
2541203	2543304
2540234	2542173
2538901	2541168
2539180	2543265
2539560	2539572
2541813	2542358
2539144	2539999
2540956	2542907
2539260	2542884
2542258	2543452
2541358	2543296
2540330	2541143
2539178	2539730
2539928	2540659
2540287	2542744
2539642	2542635
2540487	2541819
2539305	2542173
2541126	2543254
2539149	2540880
3361384	3361407
2539989	2541659
2539671	2908
2539548	2540398
2540884	2542256
2539658	2541088
2540078	2541531
2541472	6182
2539924	2540793
2540129	2540956
2539954	2541193
2539106	2543254
2540191	2540487
2539294	2541531
2541349	2542108
2541251	2541344
2539307	2540618
2541709	2543517
2540731	2543058
2541117	2543686
2541531	2541660
2539511	2540979
2539971	2540318
2538912	2539560
2541813	2542904
2538787	2541211
2542705	3361526
2541251	2542884
2542598	2543058
10714	2540020
2540398	2543354
2539966	2541145
2540115	2543273
2540234	2541143
2542000	2542222
2539179	2543131
2540300	2541531
2539001	2539958
2541143	2543316
2539367	2539367
2542235	2542358
2539560	2541655
2539659	2540100
2541088	2543254
2539481	2540032
2543157	2543290
2540817	2543058
2541957	2543382
2539592	2541203
2539730	2542222
2539593	2541941
2539481	2542674
2540582	2543360
2541659	2542157
2543686	2543686
2540398	2543630
2539984	2542222
2540409	2542936
2538848	2542244
2538888	2543254
2540744	2908
2541813	2543448
2541008	3361521
2540831	2541531
2542705	2543580
2539838	2540306
2540398	2542290
2539201	2539958
2539195	2541772
2538974	2539481
2542619	2543648
2541536	2542674
2541485	2542423
2539135	2543323
2540142	2540149
2541522	2541522
2540537	2540537
2542173	2543500
2539499	2540291
2539916	2542899
2541593	2542106
2541772	2542108
2542256	2542599
2539560	2540053
2539434	2542446
2539428	2541659
2541750	2542358
2542211	2543058
2541699	2541887
2539568	2542463
2541143	2541437
2539920	2542358
2540409	2542782
2540398	2542351
2542042	2543214
2539206	2539517
2542744	5802714
2541737	2908
2541531	3361433
2539970	2540210
2541461	2542531
2541268	2541819
2542725	2543042
2541532	2542744
2540845	2543058
2539560	2540899
2539164	2543580
2540398	2543460
2540227	2541633
2542660	2908
2539560	2539930
2541141	2541957
2539631	2541306
2539395	2540983
2540627	2541536
2540440	2541531
2542014	2542014
2539414	2541117
2539847	2543417
2539785	2541133
2543032	2543032
2539818	2542526
2538846	2540560
2540878	2908
2540634	2543042
2540291	2542354
2540629	2542619
2542985	2543221
2539847	2540019
2539219	2542880
2538902	2541349
2541772	2543181
2540691	2542556
2539701	2908
2538836	2541419
2540129	2541733
2540585	2543583
2540711	2542910
2540941	2542173
2541531	2541645
2539047	2540644
2539700	2542337
2543402	3635137
2540356	2541585
2539750	2539958
2539733	2543644
2542256	2542268
2538708	2540927
2538689	2540517
2541216	2541762
2540128	2540128
2539437	2539958
2540660	2541531
2542617	2542617
2541349	5802952
2539155	2542809
2540537	2541890
2541772	2542430
2541940	2541940
2539958	9407165
2540639	2542503
2540470	2543248
2542173	2542880
2541350	2541531
2540434	2540941
2539027	2541531
2541117	2543265
2540398	2542265
2539360	2541709
2541620	2541735
2538872	2541143
2541659	2543639
2541383	2542268
2540398	2542093
2540234	2540234
2539915	2543058
2539730	2541616
2539366	2543058
2538816	2539294
2541349	2543021
2539463	2539560
2539938	2543042
2540398	2541281
2542204	2542358
2539984	2541616
2539322	9407016
2539109	2541531
2538690	2539423
2539730	2542553
2540721	2541531
2540718	2543554
2539349	2540083
2539847	2542174
2541531	2543412
2540249	2541709
2541156	2541772
2541323	3361532
2539928	2542744
2539352	2542703
2539481	3361484
2543385	3361521
2542173	2543254
2541519	2541599
2541851	2542638
2541354	2541813
2542615	828390
2539928	2539928
2540367	2540409
2539908	2540392
2539467	2540392
2539706	2542170
2539945	2541480
2541349	2541838
2541495	2542921
2540045	2541172
2541274	2541942
2540072	2541531
2539047	2543304
2541172	2543646
2539295	2539928
2540479	3361384
2541772	2543581
2541213	2541813
2542463	2542740
2539376	2541168
2539406	2541531
2541772	2543021
2540097	2543382
2540303	2541735
2540875	2543058
2539487	2539992
2539240	2543042
2542904	2908
2540059	2543058
2541085	2543444
2540977	2541531
2540239	2540291
2539523	2540239
2540455	2540455
2540326	2541531
2539041	2539540
2542463	2543129
2539481	2543676
2538822	2908
2540128	2543227
2540212	2540330
2541299	2541299
2542244	2543254
2539958	2540001
2541216	2541735
2540191	2543058
2541582	2541729
2541165	2542628
3361561	3361561
2539607	2542256
2539481	2541605
2539887	2540409
2539970	2542115
2541691	3361548
2542482	2543426
2541585	9406967
2543336	2908
2539843	2542358
2540927	2543606
2540983	2543583
2539592	2539970
2541143	2541873
2539847	2542019
2539692	3361532
2540328	2542000
2540186	2543208
2538895	2540841
2540003	2542744
2540086	2542173
2539333	2540291
2541243	2541531
2539560	2541807
2539862	2542907
2541910	2543032
2539481	2541479
2542263	2542480
2542115	2543058
2541933	2543086
2539067	2541772
2541540	2543426
2539733	2543337
2540475	2542567
2540241	2543254
2539843	2542875
2542756	2543506
2539997	2542358
2539290	2541117
2540686	2543040
2539593	2543517
2540580	2541033
2539241	2539481
2541457	2542256
2539651	2539958
2538787	2542256
2539958	2541896
2541144	2543087
2538913	2542094
2541531	2543515
2542207	2543116
2540932	2541185
2540560	2543129
3361384	5802781
2539963	2542564
2539791	2540291
2539552	2542358
2541303	2541813
2540258	2541652
2540206	2541531
2540711	2543354
2538936	2540865
2541349	2542725
2541531	2543305
2540398	2541786
2542000	2542874
2539067	2541248
2540291	2540705
2538762	2540292
2541735	2543454
2542162	2542761
2540349	2541143
2540931	2542696
2538974	2542348
2540868	2542347
2538966	2542390
2541505	2543676
2541478	854025
2543240	3361323
2538689	2543460
2538931	2543583
2541531	2542873
2541028	2541531
2541107	2543248
2539481	2542374
2541112	2542042
2538787	2540784
2541281	2542463
2542000	2542256
2538913	2542740
2541531	2542442
2540197	2908
2543084	2543084
2539623	2542542
2543504	2908
2540221	2540312
2541531	2541727
2541891	2543058
2539730	2542256
2539883	2542154
2542977	2542977
2538797	2539928
2539984	2542256
2540294	2540761
2540205	2540398
2541531	2541941
2540075	2541531
2539999	2540749
2543583	2543676
2543197	3361532
2539206	2543581
2541193	2543254
2541531	2542868
2538812	2541585
2541975	2542029
2540719	2541604
2540121	2543580
2540057	2540434
2541822	2541941
2543545	2543576
2539352	2540115
2541465	2541531
2539773	2543467
2539216	2539481
2542837	2543676
2539843	2543040
2539631	2541628
14218174	2538778
2541819	2543058
2541077	2541143
2539928	2540326
2540458	2543010
2539403	2542879
2538689	2541281
2541345	2908
2541034	2908
2542553	2908
2540398	2541348
2539041	2543254
2539899	2540409
2541258	2543058
2539010	2541813
2541339	2541531
2540329	2542667
2539185	2541531
2541160	2542635
2543204	2543646
2539726	2542409
2539035	2541813
2539106	2539481
2539767	2542393
2542173	2542665
2538804	3361430
2540199	2541251
2539454	2540927
2541125	2543517
2541508	2908
2540547	2542873
2540128	2541544
2541500	2543646
2540580	2542696
2539214	2542463
2540691	2540753
2539481	2540821
2541813	2543529
2543058	2543333
2539782	2541349
2539536	2540841
2542268	2543455
2543260	2543517
2539808	2540129
2541815	2543041
2541585	2541748
2541143	2543500
2539434	2539920
5802955	5802955
2541813	2542108
2541636	2543042
2540002	2543058
2541047	2542004
2539838	2541735
2539407	3361511
2542135	3361305
2541004	2542472
2538808	2541197
2540557	2543426
2539928	2542731
2540466	2543032
2540329	2541633
2539560	2542920
2540711	2542265
2539352	2540601
2539389	2542358
2541077	2541655
2540580	2543580
2541020	2541735
2540175	2540175
2539570	2540105
2542880	2543037
2541723	2541723
2538694	2539958
2539631	2542635
2540802	2541587
2540885	2543539
2541772	2543380
2539123	2542472
2540813	2541456
2540173	2541143
2539662	2540927
2539727	2543058
2540352	2542374
2539142	2542393
2541450	2908
2539352	9407016
2538744	3361526
2539538	2539538
2539746	2908
2539958	2543222
2542077	2542629
2540291	2540723
2539322	3361430
2543042	3361407
2539693	2541143
2539560	2539827
2539047	2539372
2540109	2540956
2540220	2543254
2543517	3361269
2541402	2542608
2542253	2542358
2542073	2543470
2542285	2543058
2541531	2541741
2539009	2541649
2540931	2543426
2541585	2542018
2543030	2543168
2541506	2542772
2542348	2542690
2541813	2542701
2540434	2543616
2540620	2541347
2540302	2543583
2539386	2540565
2540046	2541203
2541289	2542173
2539502	2543687
2541560	2541813
2541505	2542910
2540492	2540601
2540565	2543438
2542452	2542733
2541531	2541752
2539523	2543058
2542222	2542690
2539764	2541531
2538731	2542949
2541203	2541735
2539087	2539869
2540247	2541531
2541276	2542790
2540120	3361532
2540380	2540380
2542729	2543290
2540927	2542651
2541130	2541813
2541531	2542920
2542173	2543112
2540648	2543544
2541062	2541531
2539131	2541721
2539047	2542001
2539047	2542776
2541143	2542880
2539703	2539869
2541531	2541851
2543067	2543067
2541553	2908
2538836	2539948
2539180	2540927
2539087	2539123
2540749	2541301
2541941	2543290
2539391	2541772
2538822	2539047
2539658	2540915
2541123	2541685
2538900	2541531
2538736	2541143
2538907	2541814
2539847	2542772
2541217	2543058
2539513	2539513
2540072	2541519
2541585	2543508
2541144	2543042
2539958	2541240
2539047	2540883
2542290	3361532
2539743	2541531
2541531	3361177
2542348	2542348
2538776	2540398
2541793	2542173
2541984	2908
2541479	2908
2539481	2539975
2542795	2543254
2539047	2542463
2542304	3361327
2541143	2543254
2538760	2539073
2539970	2542155
2542837	2542910
2540175	2543114
2540825	2543254
2539144	2539144
2542558	2543544
2540537	2540813
2541813	5802952
2539743	2539847
2540434	2542222
2540078	2541772
2539219	2543222
2540967	2541531
2540440	2542285
2541143	2542170
2541599	2542328
2541704	948559
2541585	2543502
2542615	826799
2543607	3361521
2539560	2541045
2540230	2540434
2542556	2908
2539380	2539542
2541952	2543032
2539974	3361521
2539885	2541143
2543269	2908
2541813	2543021
2541531	2541739
2541957	2543539
2539351	2540398
2540558	2541531
10919	2542467
2540753	2541466
2540283	2541531
2539531	2539531
2540116	2540398
2542224	2542224
2541065	2541065
2539782	2542263
2538952	2540234
2539168	2539560
2539956	2540833
2540019	3361532
2539928	2543055
2540672	2543058
2538778	2542173
2539481	2540328
2539630	2540398
2539351	2539728
2539035	2541531
2540329	2543682
2541117	2542023
2541910	2542097
2539914	2542544
2543634	2543634
2539582	2540694
2539694	2542173
2541531	2541578
2540268	2540398
2539047	2541815
2538907	2541697
2541136	2542740
2542131	2908
2539336	2541813
2541531	2542253
2540013	2543248
2542059	2542059
2539995	2540244
2541531	2542598
2539047	2540567
2539523	2540354
2540569	2541735
2541903	2543058
2540735	2543409
2540526	2541772
2542090	2543153
2541813	2541838
2541188	2542733
2541616	2542176
2539560	2540159
2541150	2541506
2540711	2543189
2542452	2542546
2541168	3361543
2540032	2541580
2539216	2542358
2541531	2541579
2539928	2540193
2541184	3361526
2541531	2543452
2543290	3361433
2540784	2541194
2539914	2543091
2538832	2543583
2541077	2908
14217639	2539958
2540565	2542666
2541957	2542492
2539992	2541726
2541176	2541466
2539928	2541668
2539260	2541990
1810	2540213
2540939	2543058
2542239	2542467
2540291	3361260
2540051	2540684
2539105	2540398
2539703	2542335
2541585	2543109
2539047	2540977
